environment,algorithm,mode,method,sequence,pair_index,calls,elapsed_ns,latency_us_per_call
UnderwaterDrone-v0,TD3,high,base,62,15,1000,87959550,87.95955000000001
UnderwaterDrone-v0,TD3,high,native_logic,63,15,1000,15169,0.015169
UnderwaterDrone-v0,TD3,high,base,64,16,1000,87801558,87.801558
UnderwaterDrone-v0,TD3,high,native_logic,65,16,1000,24577,0.024577
UnderwaterDrone-v0,TD3,high,critic,66,16,1000,178787269,178.787269
UnderwaterDrone-v0,TD3,high,wrapped,67,16,1000,266757940,266.75794
UnderwaterDrone-v0,TD3,high,wrapped,68,17,1000,249148783,249.148783
UnderwaterDrone-v0,TD3,high,native_logic,69,17,1000,14097,0.014097
UnderwaterDrone-v0,TD3,high,base,70,17,1000,79636725,79.63672500000001
UnderwaterDrone-v0,TD3,high,critic,71,17,1000,173205884,173.205884
UnderwaterDrone-v0,TD3,high,wrapped,72,18,1000,264486788,264.486788
UnderwaterDrone-v0,TD3,high,base,73,18,1000,84784223,84.784223
UnderwaterDrone-v0,TD3,high,native_logic,74,18,1000,13666,0.013666000000000001
UnderwaterDrone-v0,TD3,high,critic,75,18,1000,179438502,179.438502
UnderwaterDrone-v0,TD3,high,base,76,19,1000,84353571,84.353571
UnderwaterDrone-v0,TD3,high,native_logic,77,19,1000,14347,0.014347
UnderwaterDrone-v0,TD3,high,critic,78,19,1000,175385872,175.385872
UnderwaterDrone-v0,TD3,high,wrapped,79,19,1000,267739914,267.739914
UnderwaterDrone-v0,TD3,high,wrapped,80,20,1000,267772044,267.772044
UnderwaterDrone-v0,TD3,high,native_logic,81,20,1000,14107,0.014107
UnderwaterDrone-v0,TD3,high,critic,82,20,1000,168223361,168.223361
UnderwaterDrone-v0,TD3,high,base,83,20,1000,78271010,78.27100999999999
UnderwaterDrone-v0,TD3,high,wrapped,84,21,1000,251430997,251.430997
UnderwaterDrone-v0,TD3,high,critic,85,21,1000,170676329,170.676329
UnderwaterDrone-v0,TD3,high,native_logic,86,21,1000,13876,0.013876
UnderwaterDrone-v0,TD3,high,base,87,21,1000,82639122,82.639122
UnderwaterDrone-v0,TD3,high,native_logic,88,22,1000,13306,0.013305999999999998
UnderwaterDrone-v0,TD3,high,wrapped,89,22,1000,266854775,266.854775
UnderwaterDrone-v0,TD3,high,critic,90,22,1000,177676811,177.676811
UnderwaterDrone-v0,TD3,high,base,91,22,1000,81570212,81.570212
UnderwaterDrone-v0,TD3,high,wrapped,92,23,1000,260382610,260.38261
UnderwaterDrone-v0,TD3,high,critic,93,23,1000,178368822,178.368822
UnderwaterDrone-v0,TD3,high,native_logic,94,23,1000,13656,0.013656
UnderwaterDrone-v0,TD3,high,base,95,23,1000,82004120,82.00412
UnderwaterDrone-v0,TD3,high,critic,96,24,1000,176760544,176.76054399999998
UnderwaterDrone-v0,TD3,high,native_logic,97,24,1000,13396,0.013396000000000002
UnderwaterDrone-v0,TD3,high,base,98,24,1000,84181513,84.18151300000001
UnderwaterDrone-v0,TD3,high,wrapped,99,24,1000,254565274,254.56527400000002
UnderwaterDrone-v0,TD3,high,wrapped,100,25,1000,253968616,253.968616
UnderwaterDrone-v0,TD3,high,base,101,25,1000,84641591,84.641591
UnderwaterDrone-v0,TD3,high,critic,102,25,1000,182748996,182.748996
UnderwaterDrone-v0,TD3,high,native_logic,103,25,1000,21671,0.021671
UnderwaterDrone-v0,TD3,high,native_logic,104,26,1000,20069,0.020069
UnderwaterDrone-v0,TD3,high,wrapped,105,26,1000,263645955,263.645955
