environment,algorithm,mode,method,sequence,pair_index,calls,elapsed_ns,latency_us_per_call
UnderwaterDrone-v0,TD3,balanced,base,91,22,1000,83578614,83.578614
UnderwaterDrone-v0,TD3,balanced,wrapped,92,23,1000,253262480,253.26248
UnderwaterDrone-v0,TD3,balanced,critic,93,23,1000,174609271,174.609271
UnderwaterDrone-v0,TD3,balanced,native_logic,94,23,1000,15169,0.015169
UnderwaterDrone-v0,TD3,balanced,base,95,23,1000,80267789,80.26778900000001
UnderwaterDrone-v0,TD3,balanced,critic,96,24,1000,167276665,167.276665
UnderwaterDrone-v0,TD3,balanced,native_logic,97,24,1000,15139,0.015139
UnderwaterDrone-v0,TD3,balanced,base,98,24,1000,79487540,79.48754
UnderwaterDrone-v0,TD3,balanced,wrapped,99,24,1000,269455767,269.455767
UnderwaterDrone-v0,TD3,balanced,wrapped,100,25,1000,284794232,284.794232
UnderwaterDrone-v0,TD3,balanced,base,101,25,1000,83651983,83.65198299999999
UnderwaterDrone-v0,TD3,balanced,critic,102,25,1000,172993349,172.993349
UnderwaterDrone-v0,TD3,balanced,native_logic,103,25,1000,14508,0.014507999999999998
UnderwaterDrone-v0,TD3,balanced,native_logic,104,26,1000,13576,0.013576000000000001
UnderwaterDrone-v0,TD3,balanced,wrapped,105,26,1000,255229312,255.229312
UnderwaterDrone-v0,TD3,balanced,critic,106,26,1000,163350928,163.350928
UnderwaterDrone-v0,TD3,balanced,base,107,26,1000,79257823,79.257823
UnderwaterDrone-v0,TD3,balanced,native_logic,108,27,1000,13546,0.013545999999999999
UnderwaterDrone-v0,TD3,balanced,critic,109,27,1000,175047787,175.047787
UnderwaterDrone-v0,TD3,balanced,wrapped,110,27,1000,256811780,256.81178
UnderwaterDrone-v0,TD3,balanced,base,111,27,1000,83429729,83.42972900000001
UnderwaterDrone-v0,TD3,balanced,native_logic,112,28,1000,14027,0.014027
UnderwaterDrone-v0,TD3,balanced,critic,113,28,1000,177527898,177.527898
UnderwaterDrone-v0,TD3,balanced,base,114,28,1000,81331658,81.33165799999999
UnderwaterDrone-v0,TD3,balanced,wrapped,115,28,1000,268187758,268.187758
UnderwaterDrone-v0,TD3,balanced,native_logic,116,29,1000,13446,0.013446
UnderwaterDrone-v0,TD3,balanced,wrapped,117,29,1000,264253705,264.253705
UnderwaterDrone-v0,TD3,balanced,critic,118,29,1000,180859903,180.859903
UnderwaterDrone-v0,TD3,balanced,base,119,29,1000,84541510,84.54150999999999
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,0,0,1000,72703421,72.703421
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,1,0,1000,38543,0.038543
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,2,0,1000,175687156,175.687156
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,3,0,1000,251630147,251.630147
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,4,1,1000,263286740,263.28674
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,5,1,1000,83179312,83.17931200000001
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,6,1,1000,37812,0.037812
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,7,1,1000,181792092,181.792092
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,8,2,1000,79879518,79.87951799999999
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,9,2,1000,269084268,269.084268
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,10,2,1000,179589931,179.589931
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,11,2,1000,39475,0.039475
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,12,3,1000,75343527,75.34352700000001
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,13,3,1000,178579674,178.579674
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,14,3,1000,39635,0.039635
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,15,3,1000,250441851,250.44185099999999
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,16,4,1000,253962936,253.96293599999998
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,17,4,1000,37702,0.037702
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,18,4,1000,176752118,176.752118
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,19,4,1000,74910150,74.91014999999999
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,20,5,1000,182718549,182.718549
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,21,5,1000,80605993,80.605993
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,22,5,1000,39335,0.039335
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,23,5,1000,268981391,268.98139100000003
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,24,6,1000,271053514,271.053514
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,25,6,1000,37872,0.037872
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,26,6,1000,84492527,84.492527
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,27,6,1000,188498763,188.498763
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,28,7,1000,47240,0.047240000000000004
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,29,7,1000,76666330,76.66633
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,30,7,1000,258561807,258.561807
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,31,7,1000,171003464,171.003464
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,32,8,1000,76343123,76.343123
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,33,8,1000,175408706,175.408706
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,34,8,1000,279262431,279.262431
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,35,8,1000,53191,0.053191
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,36,9,1000,83990870,83.99087
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,37,9,1000,52981,0.052981
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,38,9,1000,195030111,195.030111
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,39,9,1000,280417144,280.41714399999995
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,40,10,1000,281684421,281.684421
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,41,10,1000,52651,0.052651
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,42,10,1000,178335879,178.33587899999998
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,43,10,1000,81065330,81.06533
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,44,11,1000,39606,0.039606
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,45,11,1000,261207264,261.207264
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,46,11,1000,166282088,166.282088
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,47,11,1000,75547956,75.547956
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,48,12,1000,70917344,70.917344
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,49,12,1000,174777893,174.777893
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,50,12,1000,39796,0.039796
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,51,12,1000,262291682,262.291682
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,52,13,1000,261742154,261.742154
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,53,13,1000,37221,0.037221
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,54,13,1000,76668624,76.668624
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,55,13,1000,177659148,177.659148
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,56,14,1000,178121029,178.12102900000002
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,57,14,1000,262434545,262.43454499999996
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,58,14,1000,77960498,77.960498
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,59,14,1000,37101,0.037101
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,60,15,1000,250041136,250.041136
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,61,15,1000,74055410,74.05541000000001
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,62,15,1000,38142,0.038142
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,63,15,1000,169783898,169.783898
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,64,16,1000,37362,0.037362
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,65,16,1000,172826540,172.82654
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,66,16,1000,257208998,257.208998
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,67,16,1000,78569279,78.569279
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,68,17,1000,268703341,268.703341
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,69,17,1000,45617,0.045617
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,70,17,1000,73571396,73.571396
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,71,17,1000,184529853,184.529853
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,72,18,1000,78474389,78.474389
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,73,18,1000,38673,0.038673
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,74,18,1000,175209396,175.209396
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,75,18,1000,256725796,256.725796
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,76,19,1000,75241953,75.241953
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,77,19,1000,37852,0.037852
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,78,19,1000,166625974,166.62597399999999
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,79,19,1000,256175496,256.175496
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,80,20,1000,37822,0.037822
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,81,20,1000,75083661,75.08366099999999
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,82,20,1000,174047510,174.04751000000002
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,83,20,1000,268694675,268.69467499999996
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,84,21,1000,77185350,77.18535
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,85,21,1000,263883458,263.88345799999996
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,86,21,1000,178291213,178.291213
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,87,21,1000,37381,0.037381
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,88,22,1000,35869,0.035869
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,89,22,1000,266780944,266.78094400000003
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,90,22,1000,174280625,174.280625
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,91,22,1000,75803263,75.803263
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,92,23,1000,167932856,167.932856
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,93,23,1000,246301313,246.301313
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,94,23,1000,73804972,73.80497199999999
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,95,23,1000,37050,0.03705
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,96,24,1000,35919,0.035919
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,97,24,1000,82381931,82.381931
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,98,24,1000,264057530,264.05753000000004
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,99,24,1000,171485322,171.485322
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,100,25,1000,179347067,179.347067
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,101,25,1000,39155,0.039155
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,102,25,1000,76009877,76.00987699999999
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,103,25,1000,265955650,265.95565000000005
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,104,26,1000,259684489,259.684489
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,105,26,1000,180394716,180.394716
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,106,26,1000,73766929,73.766929
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,107,26,1000,37802,0.037802
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,108,27,1000,169768899,169.768899
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,109,27,1000,73667230,73.66722999999999
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,110,27,1000,38944,0.038944
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,111,27,1000,261727265,261.727265
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,112,28,1000,37101,0.037101
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,113,28,1000,175416420,175.41642000000002
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,114,28,1000,77722854,77.72285400000001
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,115,28,1000,262265722,262.265722
RobotNavigationConstSpeedCatch-v0,TD3,balanced,base,116,29,1000,80744458,80.744458
RobotNavigationConstSpeedCatch-v0,TD3,balanced,native_logic,117,29,1000,37982,0.037982
RobotNavigationConstSpeedCatch-v0,TD3,balanced,wrapped,118,29,1000,261100360,261.10035999999997
RobotNavigationConstSpeedCatch-v0,TD3,balanced,critic,119,29,1000,178117132,178.11713200000003
