environment,algorithm,mode,method,sequence,pair_index,calls,elapsed_ns,latency_us_per_call
UnderwaterDrone-v0,TD3,moderate,base,91,22,1000,90206395,90.206395
UnderwaterDrone-v0,TD3,moderate,wrapped,92,23,1000,264030229,264.030229
UnderwaterDrone-v0,TD3,moderate,critic,93,23,1000,170229758,170.229758
UnderwaterDrone-v0,TD3,moderate,native_logic,94,23,1000,14067,0.014067
UnderwaterDrone-v0,TD3,moderate,base,95,23,1000,78258286,78.258286
UnderwaterDrone-v0,TD3,moderate,critic,96,24,1000,173488513,173.488513
UnderwaterDrone-v0,TD3,moderate,native_logic,97,24,1000,13696,0.013696
UnderwaterDrone-v0,TD3,moderate,base,98,24,1000,83250478,83.250478
UnderwaterDrone-v0,TD3,moderate,wrapped,99,24,1000,264929664,264.929664
UnderwaterDrone-v0,TD3,moderate,wrapped,100,25,1000,275303430,275.30343
UnderwaterDrone-v0,TD3,moderate,base,101,25,1000,87623088,87.62308800000001
UnderwaterDrone-v0,TD3,moderate,critic,102,25,1000,176933184,176.933184
UnderwaterDrone-v0,TD3,moderate,native_logic,103,25,1000,14938,0.014938
UnderwaterDrone-v0,TD3,moderate,native_logic,104,26,1000,13776,0.013776
UnderwaterDrone-v0,TD3,moderate,wrapped,105,26,1000,264754190,264.75419
UnderwaterDrone-v0,TD3,moderate,critic,106,26,1000,176656175,176.656175
UnderwaterDrone-v0,TD3,moderate,base,107,26,1000,82460241,82.460241
UnderwaterDrone-v0,TD3,moderate,native_logic,108,27,1000,13586,0.013586
UnderwaterDrone-v0,TD3,moderate,critic,109,27,1000,170443185,170.443185
UnderwaterDrone-v0,TD3,moderate,wrapped,110,27,1000,253637756,253.637756
UnderwaterDrone-v0,TD3,moderate,base,111,27,1000,82619244,82.61924400000001
UnderwaterDrone-v0,TD3,moderate,native_logic,112,28,1000,14077,0.014077
UnderwaterDrone-v0,TD3,moderate,critic,113,28,1000,175190099,175.19009899999998
UnderwaterDrone-v0,TD3,moderate,base,114,28,1000,85381924,85.381924
UnderwaterDrone-v0,TD3,moderate,wrapped,115,28,1000,275061018,275.061018
UnderwaterDrone-v0,TD3,moderate,native_logic,116,29,1000,13856,0.013856
UnderwaterDrone-v0,TD3,moderate,wrapped,117,29,1000,268566310,268.56631
UnderwaterDrone-v0,TD3,moderate,critic,118,29,1000,176721710,176.72171
UnderwaterDrone-v0,TD3,moderate,base,119,29,1000,81911364,81.911364
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,0,0,1000,69446388,69.44638800000001
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,1,0,1000,50346,0.050345999999999995
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,2,0,1000,158736647,158.736647
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,3,0,1000,242642624,242.642624
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,4,1,1000,252820307,252.820307
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,5,1,1000,72974899,72.97489900000001
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,6,1,1000,42191,0.042191
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,7,1,1000,173300615,173.300615
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,8,2,1000,78034790,78.03478999999999
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,9,2,1000,259871656,259.871656
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,10,2,1000,178705143,178.70514300000002
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,11,2,1000,43423,0.043423
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,12,3,1000,74564791,74.564791
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,13,3,1000,167438274,167.438274
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,14,3,1000,42841,0.042841000000000004
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,15,3,1000,261409089,261.409089
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,16,4,1000,243044200,243.04420000000002
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,17,4,1000,42481,0.042481000000000005
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,18,4,1000,166467642,166.46764199999998
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,19,4,1000,77988030,77.98803
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,20,5,1000,175600102,175.60010200000002
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,21,5,1000,75557485,75.557485
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,22,5,1000,43463,0.043463
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,23,5,1000,260268012,260.268012
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,24,6,1000,261150505,261.150505
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,25,6,1000,42090,0.04209
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,26,6,1000,75178021,75.17802099999999
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,27,6,1000,180129511,180.129511
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,28,7,1000,42261,0.042261
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,29,7,1000,73568491,73.568491
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,30,7,1000,261828619,261.828619
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,31,7,1000,172840717,172.840717
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,32,8,1000,71199392,71.199392
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,33,8,1000,167517284,167.51728400000002
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,34,8,1000,250743216,250.743216
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,35,8,1000,42131,0.042131
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,36,9,1000,78318771,78.318771
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,37,9,1000,42290,0.04229
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,38,9,1000,173958079,173.958079
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,39,9,1000,263072051,263.072051
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,40,10,1000,260881833,260.88183300000003
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,41,10,1000,42221,0.042220999999999995
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,42,10,1000,180995322,180.995322
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,43,10,1000,86600388,86.60038800000001
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,44,11,1000,63000,0.063
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,45,11,1000,272057389,272.057389
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,46,11,1000,168296080,168.29608
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,47,11,1000,71173864,71.173864
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,48,12,1000,69038902,69.03890200000001
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,49,12,1000,158956807,158.956807
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,50,12,1000,44925,0.044925
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,51,12,1000,264740072,264.740072
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,52,13,1000,278904309,278.904309
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,53,13,1000,42851,0.042851
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,54,13,1000,73829388,73.82938800000001
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,55,13,1000,173224159,173.22415900000001
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,56,14,1000,176105915,176.105915
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,57,14,1000,257327304,257.327304
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,58,14,1000,71163032,71.163032
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,59,14,1000,42381,0.042381
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,60,15,1000,254300019,254.300019
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,61,15,1000,73354022,73.354022
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,62,15,1000,42171,0.042171
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,63,15,1000,164172344,164.172344
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,64,16,1000,42350,0.04235
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,65,16,1000,165421557,165.421557
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,66,16,1000,237917572,237.91757199999998
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,67,16,1000,73438392,73.43839200000001
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,68,17,1000,251226597,251.226597
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,69,17,1000,43332,0.043332
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,70,17,1000,76334587,76.334587
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,71,17,1000,176316417,176.31641699999997
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,72,18,1000,73615551,73.61555100000001
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,73,18,1000,44655,0.044655
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,74,18,1000,182456228,182.456228
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,75,18,1000,257398519,257.398519
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,76,19,1000,75858809,75.858809
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,77,19,1000,42330,0.04233
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,78,19,1000,164361024,164.36102400000001
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,79,19,1000,249577783,249.57778299999998
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,80,20,1000,42632,0.042631999999999996
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,81,20,1000,68911578,68.91157799999999
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,82,20,1000,160112260,160.11226000000002
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,83,20,1000,251272354,251.27235399999998
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,84,21,1000,75901992,75.90199199999999
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,85,21,1000,258011248,258.01124799999997
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,86,21,1000,169324090,169.32408999999998
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,87,21,1000,42100,0.0421
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,88,22,1000,41590,0.04159
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,89,22,1000,252689598,252.689598
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,90,22,1000,171184268,171.184268
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,91,22,1000,77758162,77.758162
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,92,23,1000,176299404,176.299404
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,93,23,1000,258016879,258.01687899999996
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,94,23,1000,71008247,71.008247
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,95,23,1000,42511,0.042511
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,96,24,1000,41339,0.041339
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,97,24,1000,70846870,70.84687
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,98,24,1000,228715672,228.71567199999998
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,99,24,1000,154289384,154.28938399999998
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,100,25,1000,166044595,166.04459500000002
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,101,25,1000,44445,0.044445
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,102,25,1000,73770747,73.770747
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,103,25,1000,249369185,249.369185
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,104,26,1000,253771061,253.77106099999997
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,105,26,1000,167471668,167.471668
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,106,26,1000,76979537,76.979537
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,107,26,1000,43513,0.043512999999999996
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,108,27,1000,162935766,162.935766
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,109,27,1000,76788102,76.788102
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,110,27,1000,42481,0.042481000000000005
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,111,27,1000,252341915,252.341915
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,112,28,1000,41849,0.041849
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,113,28,1000,156987650,156.98765
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,114,28,1000,72159323,72.159323
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,115,28,1000,237427508,237.427508
RobotNavigationConstSpeedCatch-v0,TD3,moderate,base,116,29,1000,74467847,74.46784699999999
RobotNavigationConstSpeedCatch-v0,TD3,moderate,native_logic,117,29,1000,42361,0.042360999999999996
RobotNavigationConstSpeedCatch-v0,TD3,moderate,wrapped,118,29,1000,254143682,254.143682
RobotNavigationConstSpeedCatch-v0,TD3,moderate,critic,119,29,1000,168387835,168.387835
